time,ax,ay,az,aT
88.709000,-0.7898,-0.0341,-2.1492,2.290
88.714000,-0.7613,-0.1694,-0.7616,1.090
88.719000,-0.6366,-0.3261,0.5156,0.882
88.724000,-0.3749,-0.3609,1.5462,1.631
88.729000,-0.2387,-0.5367,2.0739,2.155
88.734000,-0.2446,-0.5476,2.2461,2.325
88.739000,-0.1987,-0.6088,2.1063,2.202
88.744000,-0.1562,-0.6607,1.5705,1.711
88.749000,-0.1216,-0.5763,1.0710,1.222
88.753000,0.0270,-0.5424,0.8698,1.025
88.759000,0.2296,-0.6041,0.7867,1.018
88.771000,0.5704,-0.5129,0.9696,1.236
88.774000,1.0041,-0.4815,1.3419,1.744
88.776000,1.4552,-0.4789,1.4737,2.126
88.778000,1.7713,-0.4740,1.4948,2.366
88.822000,1.8962,-0.4140,1.5106,2.459
88.824000,1.7944,-0.2752,1.4473,2.322
88.826000,1.5808,-0.0363,1.2382,2.008
88.827000,1.0854,-0.0533,0.6729,1.278
88.827000,0.3814,-0.2734,0.0446,0.471
88.828000,-0.1878,-0.3570,-0.1676,0.437
88.829000,-0.6086,-0.3997,-0.1632,0.746
88.830000,-0.6811,-0.2823,-0.0256,0.738
88.831000,-0.4988,-0.1436,-0.2224,0.565
88.832000,-0.2752,0.0523,-0.4002,0.489
88.833000,0.0147,0.2002,-0.5852,0.619
88.837000,0.2347,0.1280,-0.9017,0.941
88.841000,0.3258,-0.0085,-1.1091,1.156
88.848000,0.3213,-0.0802,-1.0409,1.092
88.852000,0.3318,-0.0036,-0.7712,0.840
88.856000,0.3714,0.2259,-0.5653,0.713
88.869000,0.3970,0.2999,-0.3840,0.628
88.870000,0.4758,0.3642,-0.2870,0.664
88.871000,0.4788,0.2445,-0.0897,0.545
88.876000,0.5683,0.3114,0.0668,0.651
88.926000,0.5626,0.4810,0.4529,0.868
88.927000,0.7486,0.7938,0.4215,1.170
88.927000,0.7966,0.7955,0.3628,1.183
88.928000,0.7760,0.5942,0.2884,1.019
88.928000,0.8282,0.7038,0.0908,1.091
88.928000,0.9054,1.0595,-0.2732,1.420
88.929000,1.1798,1.4555,-1.0357,2.141
88.929000,1.5919,2.0066,-1.7908,3.125
88.929000,2.2575,2.6886,-2.5879,4.361
88.930000,2.9813,3.0380,-3.0361,5.228
88.930000,3.7667,3.3133,-3.1270,5.911
88.935000,4.4336,4.1409,-3.1693,6.845
88.941000,5.1140,4.7794,-3.3343,7.753
88.944000,5.6721,4.3378,-2.7281,7.644
88.950000,5.9510,3.4891,-1.5893,7.079
88.954000,6.0324,2.9580,-0.0187,6.719
88.958000,5.8687,2.9857,1.0273,6.664
88.964000,5.5421,3.2657,1.9570,6.724
88.968000,5.1762,3.5422,2.4826,6.746
88.973000,4.9402,3.7339,2.5673,6.704
88.982000,4.7373,3.8625,2.0993,6.463
88.983000,4.8464,3.8399,0.9598,6.257
88.989000,4.9254,3.7979,-0.1401,6.221
89.002000,5.2821,3.7176,-0.5500,6.483
89.004000,5.9587,4.1011,-0.5996,7.258
89.006000,6.8621,4.5490,-0.2541,8.237
89.016000,7.6352,5.0187,0.6738,9.162
89.016000,8.2099,5.3840,1.3519,9.910
89.036000,8.7495,5.9992,1.2734,10.685
89.036000,9.1829,6.6495,0.4068,11.345
89.036000,9.5117,6.9335,-0.7364,11.794
89.037000,9.7989,7.0198,-1.3549,12.130
89.037000,10.5390,7.1236,-1.3808,12.795
89.042000,12.0611,7.8402,-0.3948,14.391
89.046000,13.7058,8.8042,0.3705,16.294
89.051000,14.5948,9.1607,0.9695,17.259
89.056000,15.5227,9.7419,1.1276,18.361
89.060000,17.7470,10.6908,0.8885,20.737
89.066000,18.9616,10.1515,0.8539,21.525
89.071000,20.0067,10.2833,0.8054,22.509
89.076000,20.4938,10.0492,0.1864,22.826
89.081000,21.1135,9.9477,0.1724,23.340
89.086000,21.8638,9.4329,0.4693,23.817
89.092000,21.5500,8.2531,-0.1205,23.077
89.096000,21.6493,8.9957,-1.2690,23.478
89.100000,21.6681,9.6667,-2.2221,23.830
89.105000,20.0847,10.3535,-0.6613,22.606
89.110000,17.2487,10.0640,0.2827,19.972
89.115000,16.4277,9.0371,2.3841,18.900
89.119000,16.1435,8.2488,8.1093,19.860
89.134000,12.7149,7.6138,9.6533,17.687
89.135000,7.3138,6.4335,6.1153,11.501
89.135000,3.7721,4.5547,0.7463,5.961
89.139000,1.5858,1.9990,0.0730,2.553
89.144000,0.0200,-0.7715,2.0730,2.212
89.148000,-0.9719,-4.2793,4.0726,5.987
89.153000,0.6540,-4.5902,3.5020,5.810
89.158000,0.1868,-3.2602,1.4460,3.571
89.166000,-2.2556,-3.3462,0.8213,4.118
89.168000,-3.9842,-2.2339,-3.5384,5.778
89.173000,-4.9604,-0.3643,-5.1064,7.128
89.178000,-5.2255,1.6710,-3.4716,6.492
89.183000,-5.5179,2.8472,-1.4110,6.368
89.188000,-5.1362,3.2260,1.4099,6.227
89.192000,-3.1101,2.8966,4.6915,6.330
89.197000,1.6526,1.9214,7.8180,8.219
89.203000,7.3993,0.9088,8.2731,11.136
89.215000,10.5882,-0.4660,7.0253,12.715
89.216000,12.0026,-1.7906,5.5054,13.326
89.217000,12.7604,-3.1606,3.9247,13.719
89.222000,13.0342,-4.2673,2.3835,13.921
89.229000,12.9082,-4.9271,1.4065,13.888
89.231000,12.2806,-5.1692,1.0435,13.365
89.236000,10.6336,-4.9115,1.2112,11.776
89.241000,8.5358,-4.2982,1.9306,9.750
89.246000,6.9382,-3.7826,3.0410,8.467
89.251000,6.0792,-3.4951,3.4930,7.834
89.256000,5.8266,-3.3913,3.1512,7.442
89.261000,5.8678,-3.4831,1.9956,7.110
89.266000,5.8238,-3.6633,0.7379,6.920
89.270000,5.8780,-3.8891,-0.5424,7.069
89.275000,6.0105,-4.0407,-1.4960,7.395
89.280000,6.2184,-4.0558,-2.0053,7.690
89.285000,6.4462,-4.0315,-2.0645,7.878
89.290000,6.6718,-4.0242,-1.8105,7.999
89.295000,6.8654,-4.1267,-1.4514,8.141
89.301000,7.0576,-4.2536,-1.0797,8.311
89.305000,7.3337,-4.4088,-0.7141,8.587
89.310000,7.6608,-4.4972,-0.3591,8.891
89.314000,7.9871,-4.4858,-0.1026,9.161
89.319000,8.2590,-4.4039,0.1205,9.361
89.324000,8.3391,-4.2880,0.3418,9.383
89.329000,8.3507,-4.0652,0.6241,9.309
89.334000,8.3329,-3.7058,1.0017,9.175
89.340000,8.2651,-3.2449,1.3897,8.987
89.344000,8.0572,-2.6529,1.7945,8.670
89.349000,7.6524,-1.9989,2.0693,8.175
89.354000,7.1323,-1.2514,2.3254,7.605
89.366000,6.5111,-0.4934,2.6387,7.043
89.368000,5.8799,0.2290,2.8305,6.530
89.371000,5.4150,1.0577,2.7610,6.170
89.392000,5.1878,1.9618,2.3903,6.040
89.392000,5.1366,2.9346,1.7755,6.176
89.393000,5.2910,4.0359,1.1522,6.754
89.393000,5.5951,5.3423,0.3876,7.746
89.393000,6.1416,6.8608,-0.4024,9.217
89.400000,6.7345,8.4858,-1.4991,10.937
89.403000,7.4840,10.6036,-2.7225,13.261
89.407000,8.2688,13.3656,-3.8108,16.172
89.413000,8.6247,16.7122,-4.6130,19.364
89.419000,7.7925,19.9974,-5.0785,22.055
89.423000,5.0509,21.4336,-5.5721,22.715
89.428000,1.5176,20.9010,-5.6885,21.714
89.432000,-1.7888,20.5741,-5.2994,21.321
89.437000,-4.9919,20.7352,-5.4170,22.005
89.442000,-8.1755,21.2341,-6.1307,23.565
89.446000,-11.1646,21.3492,-8.0927,25.415
89.451000,-14.2802,20.6878,-10.5770,27.272
89.457000,-17.2525,19.3310,-12.4665,28.753
89.463000,-20.8115,17.7400,-12.8695,30.223
89.467000,-23.2349,15.6629,-9.5963,29.619
89.477000,-25.3593,13.3951,-6.4110,29.387
89.481000,-27.4305,11.1127,-4.1462,29.885
89.487000,-29.4083,8.7651,-2.3725,30.778
89.492000,-30.9615,6.2017,-0.9469,31.591
89.496000,-31.3512,4.0181,-0.3175,31.609
89.498000,-31.0494,2.2205,-0.7590,31.138
89.536000,-30.8085,0.6064,-0.3443,30.816
89.539000,-30.7307,-0.7585,0.4790,30.744
89.540000,-31.0447,-1.9040,1.7122,31.150
89.542000,-31.4167,-2.6342,2.7158,31.644
89.543000,-31.5852,-2.7671,3.0289,31.851
89.545000,-31.2517,-2.3688,2.9604,31.481
89.547000,-30.4884,-1.3422,2.4987,30.620
89.549000,-25.0495,2.3027,6.4890,25.979
89.550000,-3.8159,22.3707,6.1349,23.508
89.552000,1.7220,30.3409,4.9310,30.787
89.553000,-7.9294,2.1403,9.6755,12.691
89.554000,-1.0545,-3.1997,2.7879,4.373
89.559000,14.7649,12.5176,0.3226,19.360
89.565000,21.9843,13.5517,-5.4851,26.402
89.569000,26.3390,6.9236,-9.7098,28.913
89.574000,26.2293,3.3253,-14.4864,30.148
89.579000,19.2766,0.7245,-22.7194,29.804
89.583000,3.4668,2.1654,-21.1774,21.568
89.588000,-9.5198,6.8769,-10.0257,15.441
89.594000,-25.0738,-0.1051,-7.5480,26.185
89.599000,-37.0266,-8.7487,-7.0666,38.697
89.610000,-39.7785,-10.3799,5.2520,41.445
89.612000,-39.5186,0.0733,7.0491,40.142
89.614000,-39.3437,2.7811,6.7604,40.017
89.677000,-39.2582,-2.5388,18.8967,43.643
89.680000,-15.6826,-4.7204,15.5263,22.568
89.681000,7.7789,-2.0249,6.8624,10.569
89.683000,21.0986,0.2727,2.3622,21.232
89.684000,23.4447,2.9849,-1.9675,23.716
89.685000,12.5495,3.2816,-6.9349,14.709
89.686000,-1.8715,0.8633,-6.8520,7.155
89.688000,-10.4658,1.2451,-9.3999,14.122
89.689000,-12.8825,1.4960,-11.0704,17.051
89.691000,-8.9131,0.2157,-9.6507,13.139
89.693000,0.0757,0.5746,-5.9762,6.004
89.694000,6.9661,1.5668,0.1775,7.142
89.695000,7.6395,2.3356,6.7233,10.441
89.696000,3.2187,1.3823,10.2176,10.801
89.696000,-2.4846,-0.3974,8.7251,9.081
89.696000,-5.4508,-0.8038,5.0025,7.442
89.696000,-4.3780,0.1618,0.4611,4.405
89.700000,-1.2580,0.8824,-4.4706,4.727
89.706000,1.0604,1.0433,-8.1393,8.274
89.711000,1.5420,1.1375,-8.9057,9.110
89.716000,0.6892,1.1247,-6.5178,6.650
89.722000,-0.1502,1.0884,-2.4849,2.717
89.727000,-0.2196,0.8636,0.8442,1.227
89.730000,0.0518,0.5243,2.4717,2.527
89.740000,0.1530,0.2880,2.8378,2.856
89.744000,0.0178,0.1785,2.1717,2.179
89.748000,-0.1989,0.1455,1.0422,1.071
89.807000,-0.3083,0.2152,0.0952,0.388
89.808000,-0.2803,0.1915,-0.6212,0.708
89.808000,-0.2816,0.0341,-0.7903,0.840
89.808000,-0.2601,-0.0919,-0.4996,0.571
89.809000,-0.2179,-0.1604,0.1151,0.294
89.809000,-0.3366,-0.3650,0.8367,0.973
89.809000,-0.3461,-0.3496,1.5350,1.612
89.810000,-0.2751,-0.3797,1.8883,1.946
89.810000,-0.1739,-0.4196,1.8547,1.909
89.810000,-0.0662,-0.3496,1.5542,1.594
89.810000,0.0195,-0.3253,1.0246,1.075
89.811000,0.0139,-0.4159,0.5164,0.663
89.811000,0.0367,-0.4227,0.1001,0.436
89.813000,0.1190,-0.4558,-0.0840,0.478
89.818000,0.2631,-0.4577,0.0923,0.536
89.822000,0.5003,-0.4859,0.4400,0.825
89.827000,0.7615,-0.4400,0.9308,1.281
89.832000,0.9014,-0.3775,1.4100,1.716
89.837000,0.8700,-0.4728,1.7566,2.016
89.842000,0.7657,-0.5634,1.8615,2.090
89.847000,0.5837,-0.5465,1.7776,1.949
89.852000,0.3713,-0.5081,1.6436,1.760
89.857000,0.2005,-0.4867,1.4018,1.497
89.862000,0.2023,-0.3865,0.9573,1.052
89.896000,0.2760,-0.2888,0.5054,0.644
89.897000,0.3896,-0.2845,0.1351,0.501
89.898000,0.5015,-0.2992,0.0685,0.588
89.899000,0.4515,-0.2542,0.0354,0.519
89.900000,0.2967,-0.1828,0.2270,0.416
89.901000,0.1594,-0.0350,0.3446,0.381
89.902000,0.2110,0.0552,0.0611,0.226
89.903000,0.3585,0.2027,-0.2790,0.497
89.906000,0.4298,0.3071,-0.5926,0.794
89.911000,0.3870,0.2824,-0.7964,0.929
89.915000,0.2780,0.1287,-0.9820,1.029
89.922000,0.2124,0.0901,-0.9346,0.963
89.925000,0.2882,0.0993,-0.7119,0.774
89.930000,0.4932,0.1230,-0.2804,0.581
89.936000,0.6366,0.1825,0.2314,0.701
89.941000,0.7207,0.3233,0.7001,1.055
89.955000,0.7627,0.5380,1.0572,1.410
89.957000,0.8534,0.9340,0.9931,1.608
89.960000,0.8470,0.9544,0.8119,1.512
89.962000,0.7961,0.6832,0.6709,1.245
90.007000,0.6819,0.5773,0.4906,1.019
90.008000,0.5782,0.7155,0.3500,0.984
90.010000,0.4803,0.7866,-0.1050,0.928
90.010000,0.3353,0.6307,-0.5776,0.919
90.011000,0.2126,0.6783,-1.0617,1.278
90.012000,0.1834,0.8693,-1.4028,1.660
90.013000,0.4077,1.2084,-1.7426,2.159
90.015000,1.0005,1.9844,-1.6490,2.767
90.016000,2.3422,3.3906,-1.5603,4.406
90.017000,4.4274,5.1610,-1.3526,6.933
90.019000,6.3640,5.8757,-1.4733,8.786
90.020000,7.6608,5.6820,-1.3343,9.631
90.023000,8.4400,4.8371,-1.2483,9.808
90.029000,8.6648,3.9585,-0.1899,9.528
90.032000,8.0188,3.7827,-0.3629,8.874
90.038000,6.9032,4.3568,-1.4109,8.284
90.042000,5.5341,4.5806,-2.3606,7.562
90.048000,4.5805,4.1798,-2.6156,6.730
90.052000,4.2183,4.1209,-2.6961,6.484
90.057000,4.0629,4.2697,-3.3675,6.788
90.062000,4.0226,3.9664,-3.2637,6.524
90.067000,4.6043,3.6609,-2.3713,6.342
90.072000,5.7334,3.9675,-1.6914,7.175
90.078000,6.9168,4.5682,-1.0642,8.357
90.088000,7.6860,5.1191,-0.7035,9.261
90.094000,8.0856,5.3891,-0.1271,9.718
90.096000,8.1641,5.6587,-0.6316,9.954
90.099000,8.1114,5.4094,-0.9583,9.797
90.130000,8.3126,4.9242,-0.7159,9.688
90.132000,8.9259,5.0591,-0.2487,10.263
90.133000,9.6403,5.6823,0.7203,11.213
90.134000,10.2316,6.5787,2.3134,12.382
90.136000,10.8493,7.5807,4.0466,13.840
90.136000,12.2798,8.5254,5.2131,15.832
90.136000,13.9609,8.5720,4.9864,17.125
90.136000,15.4415,8.4801,4.4978,18.182
90.140000,16.8789,8.9742,3.8108,19.492
90.144000,18.6695,8.9894,2.9496,20.930
90.149000,20.0289,9.0319,2.0199,22.064
90.154000,21.3330,9.5631,2.4423,23.506
90.159000,22.2603,9.3680,2.8399,24.318
90.164000,22.4122,8.0580,2.8148,23.982
90.169000,22.4733,8.0998,0.9705,23.908
90.174000,23.0680,9.6229,-1.8062,25.060
90.179000,23.1816,10.3897,-3.4886,25.642
90.183000,20.5764,9.8574,-0.1048,22.816
90.189000,17.6410,8.0586,3.7885,19.761
90.193000,17.4453,5.6420,7.4235,19.781
90.198000,14.9440,3.5996,10.1853,18.440
90.204000,11.0659,3.2966,7.1030,13.556
90.209000,6.9608,2.8861,1.2889,7.645
90.213000,3.9514,2.1498,-0.2994,4.508
90.217000,1.5453,0.2305,1.3050,2.036
90.222000,-0.8304,-2.6936,3.6231,4.590
90.239000,-2.4564,-6.0874,5.4247,8.516
90.240000,-2.8993,-7.4797,6.6538,10.422
90.240000,-3.7382,-5.2885,7.2699,9.736
90.242000,-5.2609,-3.0713,3.7194,7.138
90.247000,-7.1709,-1.0454,-2.6731,7.724
90.252000,-8.5638,1.0690,-2.3464,8.944
90.257000,-8.4912,2.7653,-0.6370,8.953
90.262000,-7.8528,3.7215,0.5843,8.710
90.266000,-6.5337,3.3777,2.6108,7.805
90.271000,-1.2351,3.0094,5.5673,6.448
90.276000,5.3090,1.8609,5.7753,8.062
90.281000,9.3938,0.2733,4.2013,10.294
90.286000,11.6863,-0.7306,2.4279,11.958
90.291000,13.0831,-1.3875,1.0800,13.201
90.295000,14.0466,-1.8480,-0.0732,14.168
90.301000,14.5564,-2.0546,-0.7041,14.717
90.305000,14.6487,-1.9840,-1.0175,14.817
90.310000,13.8671,-1.8294,-1.0671,14.028
90.315000,11.6826,-1.6258,-0.8279,11.824
90.321000,9.0393,-1.4486,-0.1760,9.156
90.326000,6.6135,-1.5617,0.3671,6.805
90.335000,4.6912,-1.8980,0.5219,5.087
90.336000,3.2451,-2.3281,0.4193,4.016
90.340000,2.2869,-2.8870,0.1483,3.686
90.367000,1.9503,-3.4180,-0.0384,3.935
90.367000,2.2361,-3.7725,-0.0025,4.385
90.368000,3.0165,-3.8799,0.3344,4.926
90.368000,3.9308,-3.8386,0.8646,5.562
90.368000,4.7941,-3.7906,1.4194,6.274
90.369000,5.3513,-3.8293,1.8724,6.841
90.374000,5.6258,-3.8846,2.1965,7.181
90.379000,5.6323,-4.0457,2.4386,7.351
90.385000,5.5046,-4.2252,2.6024,7.411
90.389000,5.3662,-4.3866,2.6031,7.404
90.393000,5.3149,-4.4979,2.4370,7.377
90.398000,5.5007,-4.4890,2.2458,7.447
90.403000,5.8042,-4.2991,2.0156,7.499
90.408000,6.1587,-3.9775,1.7562,7.539
90.413000,6.4693,-3.5544,1.5683,7.546
90.418000,6.7131,-2.9953,1.4473,7.492
90.423000,6.8642,-2.3712,1.4892,7.413
90.428000,6.8969,-1.6567,1.5042,7.251
90.433000,6.8962,-0.8957,1.4533,7.104
90.438000,6.6180,0.9364,2.3371,7.081
90.444000,4.6621,2.7985,4.4142,7.004
90.448000,2.7368,2.7242,1.9884,4.343
90.453000,3.0805,2.6458,0.5101,4.093
90.459000,4.4126,1.5751,0.3601,4.699
90.464000,6.7959,2.9384,0.2315,7.408
90.478000,7.4083,5.2800,-0.4814,9.110
90.480000,7.4369,6.9657,-0.9671,10.235
90.481000,8.1769,8.9757,-1.3992,12.222
90.482000,7.4383,11.2322,-1.3644,13.541
90.487000,6.1460,13.0066,-1.7730,14.494
90.530000,4.7635,14.4629,-2.5026,15.431
90.532000,2.9123,15.5232,-2.5063,15.992
90.534000,0.7600,16.6202,-1.4510,16.701
90.535000,-1.7614,17.4061,-0.7611,17.512
90.536000,-4.5737,17.6127,-1.0092,18.225
90.536000,-7.4132,17.5077,-1.7625,19.094
90.536000,-10.0927,17.1892,-2.8960,20.142
90.537000,-12.4202,16.8866,-4.0915,21.358
90.537000,-14.3634,16.7407,-5.3534,22.698
90.537000,-16.3930,16.6286,-7.1210,24.412
90.540000,-18.4636,15.9874,-7.6138,25.583
90.548000,-20.2673,14.7874,-6.9792,26.041
90.551000,-22.0052,13.0709,-5.5063,26.180
90.556000,-23.5634,11.1667,-3.2377,26.276
90.560000,-24.6870,9.2001,-1.3233,26.379
90.564000,-25.8306,7.0450,-0.6609,26.782
90.569000,-26.5794,4.8854,-0.6490,27.032
90.576000,-27.0259,2.8607,-0.8338,27.190
90.579000,-27.1681,1.1229,0.3650,27.194
90.584000,-27.2380,-0.2147,1.8495,27.302
90.593000,-27.5863,-1.0321,3.6447,27.845
90.595000,-28.4013,-1.3096,4.3791,28.767
90.599000,-29.2921,-1.3153,3.6923,29.553
90.604000,-30.0303,-1.2591,2.1762,30.135
90.650000,-30.5156,-0.9597,0.4193,30.534
90.652000,-30.4593,-0.2978,-0.8810,30.474
90.653000,-30.8336,0.5594,-1.5047,30.875
90.653000,-26.1328,2.6790,3.7187,26.532
90.654000,-3.8104,22.3072,3.0898,22.840
90.654000,0.2052,28.9034,1.9939,28.973
90.655000,-8.0364,1.0443,8.9072,12.042
90.655000,6.0204,3.9766,4.1508,8.324
90.656000,18.2290,11.5285,1.2669,21.606
90.658000,25.0386,6.1119,-10.7694,27.933
90.660000,34.9035,7.5835,-20.5977,41.231
90.666000,35.8421,10.1861,-24.8564,44.791
90.669000,29.3527,4.1674,-25.4855,39.096
90.677000,8.8158,1.9001,-22.5011,24.241
90.679000,-9.4642,-0.9354,-14.8268,17.615
90.682000,-20.5616,-1.8119,-11.6601,23.707
90.687000,-29.3669,-4.8262,-17.5272,34.539
90.692000,-35.8911,-6.9038,-14.3704,39.273
90.699000,-39.8398,-5.7040,-8.3110,41.095
90.701000,-39.8574,-1.0829,9.6797,41.030
90.715000,-34.2534,-0.6122,38.3926,51.455
90.718000,-24.6565,-6.3961,38.2704,45.973
90.720000,-15.0059,-4.3634,38.2319,41.303
90.722000,-4.2692,-2.0756,20.4860,21.029
90.758000,6.5337,1.8819,3.1270,7.484
90.759000,9.4049,1.7646,-8.0201,12.486
90.759000,4.5813,0.5307,-12.3992,13.229
90.760000,-1.6323,2.2735,-14.6701,14.935
90.761000,-5.7996,2.7879,-16.0733,17.314
90.762000,-7.1286,1.7095,-15.5455,17.187
90.763000,-4.7430,0.9038,-12.1821,13.104
90.764000,-0.1977,0.8504,-6.7125,6.769
90.768000,2.7613,1.1632,0.1561,3.000
90.770000,2.6518,0.8853,6.1454,6.751
90.774000,0.8926,0.6956,9.3100,9.379
90.780000,-1.3479,0.3645,8.4799,8.594
90.784000,-2.8543,0.0476,4.6476,5.454
90.789000,-2.5111,0.1180,0.0058,2.514
90.794000,-0.8938,0.5039,-3.8253,3.961
90.801000,0.5814,0.9231,-5.9472,6.046
90.805000,1.1563,1.3183,-6.3320,6.570
90.809000,0.7425,1.4528,-5.1521,5.404
90.815000,0.1337,1.3126,-3.3768,3.625
90.819000,-0.1686,1.0508,-1.9501,2.222
90.825000,-0.2107,0.8134,-1.2495,1.506
90.829000,-0.0648,0.5643,-1.0246,1.172
90.833000,0.0996,0.4352,-0.8252,0.938
90.845000,0.1655,0.3493,-0.4481,0.592
90.849000,0.1021,0.2970,-0.0889,0.326
90.851000,-0.0284,0.2568,0.0907,0.274
90.855000,-0.2045,0.1545,0.1463,0.295
90.889000,-0.3262,0.0237,0.0517,0.331
90.889000,-0.3577,-0.1141,-0.0403,0.378
90.890000,-0.3518,-0.2302,0.0208,0.421
90.890000,-0.3205,-0.3247,0.4021,0.608
90.890000,-0.2686,-0.3592,0.8167,0.932
90.891000,-0.1577,-0.3197,1.1841,1.237
90.891000,-0.0881,-0.3471,1.3570,1.403
90.892000,0.0438,-0.3962,1.3724,1.429
90.896000,0.1581,-0.4454,1.3803,1.459
90.902000,0.2791,-0.4874,1.0932,1.229
90.906000,0.2975,-0.5175,1.1667,1.311
90.911000,0.6315,-0.5763,1.5338,1.756
90.916000,0.9602,-0.4775,1.5458,1.881
90.921000,1.2755,-0.2641,1.3423,1.870
90.926000,1.2478,-0.2925,1.1387,1.714
90.930000,0.9592,-0.2851,0.8584,1.318
90.936000,0.6055,-0.3662,0.7088,1.002
90.945000,0.3437,-0.4282,0.6389,0.842
90.946000,0.3451,-0.3276,0.6557,0.810
90.951000,0.4567,-0.1411,0.7186,0.863
90.957000,0.5638,-0.0600,0.6607,0.871
90.961000,8.1189,-5.0360,-6.4866,11.548
90.966000,23.3137,12.8341,1.2559,26.642
90.978000,-25.7219,0.6882,1.0860,25.754
90.982000,-20.0143,-10.6309,9.3717,24.524
90.986000,-9.6258,-4.3144,1.8061,10.702
90.991000,3.1239,4.5605,-5.4575,7.768
90.993000,8.5020,1.0121,-3.0606,9.093
91.027000,10.4648,-0.8633,-0.0710,10.501
91.028000,9.5645,1.2263,-0.6859,9.667
91.028000,4.9352,1.7194,-0.6480,5.266
91.029000,-0.7016,-0.0893,0.5828,0.916
91.029000,-4.0095,-0.9184,1.7319,4.463
91.030000,-4.1127,-0.4967,1.6149,4.446
91.030000,-2.0789,-0.1785,0.9864,2.308
91.030000,0.5486,0.1750,0.5250,0.779
91.034000,2.4397,0.9224,0.2753,2.623
91.039000,3.0870,1.3080,-0.0543,3.353
91.044000,2.7366,0.9835,0.0546,2.908
91.049000,1.7336,0.7311,0.0348,1.882
91.053000,0.8966,0.7636,0.1779,1.191
91.057000,0.4729,0.7292,0.2499,0.904
91.062000,0.2627,0.5491,0.3108,0.683
91.067000,0.2129,0.5772,0.2435,0.662
91.072000,0.2591,0.9302,0.1325,0.975
91.078000,0.4016,1.2734,0.0761,1.337
91.082000,0.4219,1.3963,0.0470,1.459
91.090000,0.4067,1.4570,-0.2296,1.530
91.093000,0.6499,1.7687,-0.2424,1.900
91.097000,1.6577,3.0838,-0.6453,3.560
91.114000,3.4820,4.8421,-1.3456,6.114
91.117000,5.7439,5.4443,-1.9376,8.148
91.118000,7.9457,6.3236,-2.0131,10.353
91.119000,9.2810,6.3689,-2.8735,11.617
91.128000,9.7631,5.1582,-2.8215,11.397
91.130000,9.3398,4.1059,-3.0581,10.651
91.131000,8.1244,3.9817,-3.2249,9.605
91.169000,6.4387,4.2087,-2.7819,8.180
91.170000,5.0729,4.2609,-1.9516,6.906
91.170000,4.3842,4.2961,-0.6617,6.174
91.171000,4.4054,4.2617,-0.1732,6.132
91.171000,5.0175,4.1483,0.3215,6.518
91.171000,5.9356,4.1664,0.7420,7.290
91.172000,7.1227,4.7297,0.8531,8.592
91.172000,8.0911,5.4222,0.3433,9.746
91.175000,8.6640,6.0606,-0.2197,10.576
91.180000,8.9159,6.2105,-0.9913,10.911
91.184000,9.2980,6.2097,-1.8743,11.337
91.189000,9.7634,6.1400,-1.7786,11.670
91.194000,10.8440,6.6993,-0.9642,12.783
91.199000,11.9185,7.3834,1.1047,14.064
91.204000,12.9351,7.9179,3.3813,15.538
91.208000,13.8270,8.7504,4.1409,16.879
91.213000,15.3699,9.2067,3.3649,18.230
91.218000,16.5636,8.7384,2.5925,18.906
91.223000,17.6635,8.7473,2.3364,19.849
91.228000,18.8311,8.6511,1.5117,20.778
91.245000,19.5989,8.1847,0.6663,21.250
91.246000,20.8359,8.4485,0.7905,22.497
91.246000,21.5481,8.2950,0.8359,23.105
91.247000,21.3545,7.4869,-0.0803,22.629
91.262000,21.7012,8.4208,-1.7757,23.345
91.263000,22.2372,9.7896,-4.0444,24.631
91.263000,21.6480,10.3197,-3.3042,24.208
91.267000,18.8679,9.0428,-0.4752,20.928
91.272000,17.3661,7.8415,1.5386,19.116
91.277000,16.0008,6.9235,4.5409,18.016
91.285000,12.2334,5.9402,6.9831,15.287
91.286000,7.7615,5.3839,3.7042,10.146
91.292000,5.4435,4.7982,0.0104,7.256
91.297000,4.2098,3.0333,1.7176,5.466
91.301000,2.7050,0.2599,2.2537,3.530
91.306000,1.2691,-2.7568,1.8221,3.540
91.311000,1.2460,-6.4088,1.8456,6.785
91.318000,2.3400,-6.8305,-0.7228,7.256
91.321000,-0.9714,-4.4118,1.6105,4.796
91.325000,-3.4350,-3.3597,-1.9073,5.170
91.335000,-5.2019,-1.8677,-4.5291,7.146
91.336000,-6.2323,0.1650,-2.1118,6.582
91.340000,-6.9389,1.6190,0.9900,7.194
91.345000,-6.9012,2.2736,3.9815,8.285
91.367000,-5.5698,2.5106,6.0735,8.615
91.367000,-3.4429,1.7436,7.6643,8.581
91.368000,-0.7261,0.0096,8.8948,8.924
91.368000,4.7931,-0.9267,8.9951,10.234
91.369000,9.3887,-1.6033,7.1956,11.937
91.374000,11.4207,-2.8289,4.5563,12.617
91.379000,12.2691,-3.5170,2.5138,13.008
91.389000,12.4741,-4.0999,1.1886,13.184
91.389000,12.3004,-4.5292,0.2245,13.110
91.394000,11.8185,-4.7209,0.0856,12.727
91.399000,10.6731,-4.7990,0.5631,11.716
91.404000,9.3940,-4.5506,1.1946,10.506
91.409000,8.2877,-4.1692,1.9363,9.477
91.415000,7.6341,-3.8380,2.5610,8.920
91.418000,7.4550,-3.5646,2.9395,8.771
91.423000,7.5174,-3.3553,2.9488,8.744
