time,ax,ay,az,aT
62.877000,1.2786,3.6632,8.9765,9.779
62.878000,1.6999,3.9947,6.6471,7.939
62.880000,4.4939,6.6540,0.3399,8.037
62.881000,7.4898,10.6244,-2.9661,13.333
62.882000,10.4702,15.6068,-7.8390,20.363
62.883000,15.3914,19.3139,-15.8223,29.330
62.885000,17.1529,20.3501,-15.0031,30.552
62.887000,19.5898,22.0335,-21.4441,36.457
62.888000,20.7234,22.8956,-25.5759,40.097
62.890000,20.2324,21.1149,-20.3194,35.610
62.892000,20.5140,20.7286,-14.2055,32.439
62.893000,21.9393,17.8366,-12.9600,31.104
62.893000,24.6619,14.0877,-6.9710,29.245
62.896000,28.0127,12.1302,-2.4321,30.623
62.902000,32.5903,10.3021,-3.1025,34.320
62.907000,37.4145,8.7909,-3.8925,38.630
62.911000,39.5377,8.1719,-2.0701,40.426
62.916000,39.8216,7.2715,-0.5196,40.483
62.923000,39.1979,5.2315,2.1661,39.605
62.926000,31.5247,4.7847,3.9699,32.132
62.931000,15.5525,7.7335,5.5264,18.227
62.936000,1.4964,9.8582,3.4134,10.539
62.998000,-7.1875,9.3727,-1.6381,11.924
62.999000,-9.3696,4.4503,-1.8610,10.538
63.001000,-7.9047,3.0787,5.1783,9.939
63.002000,-8.0322,-0.9241,11.6509,14.181
63.004000,-9.2732,-0.6602,7.9107,12.207
63.005000,-0.3565,1.8802,1.5806,2.482
63.006000,11.5308,2.9827,0.7335,11.933
63.007000,19.9192,5.1583,0.7408,20.590
63.009000,24.2696,4.1739,0.2422,24.627
63.010000,26.4735,3.5478,0.0792,26.710
63.011000,15.7466,8.6742,2.5965,18.164
63.013000,-10.1750,0.3195,-5.1868,11.425
63.015000,-9.1765,4.4736,-5.9157,11.799
63.016000,-1.2801,6.5238,4.6519,8.114
63.017000,3.6875,7.3307,5.5560,9.910
63.019000,8.4808,8.5798,4.2014,12.775
63.020000,12.7908,10.0670,3.4296,16.635
63.023000,16.3365,11.7005,0.8171,20.111
63.029000,18.9980,12.4266,-1.5586,22.755
63.034000,21.2887,12.4026,-3.3679,24.867
63.038000,22.7964,11.6828,-4.0802,25.939
63.044000,23.1065,10.3589,-3.8384,25.611
63.049000,22.7932,8.9515,-3.0996,24.683
63.053000,22.1025,7.4853,-2.1285,23.432
63.058000,21.1964,6.2528,-1.0628,22.125
63.063000,20.1961,5.3596,-0.1785,20.896
63.068000,19.3062,4.7524,0.3539,19.886
63.077000,18.2189,4.5414,0.6594,18.788
63.079000,16.9168,4.6044,0.9484,17.558
63.083000,16.0930,4.7724,1.3476,16.840
63.169000,15.2092,5.1353,1.4653,16.119
63.171000,14.5283,5.6896,1.3982,15.665
63.172000,14.1338,6.4080,1.4195,15.583
63.173000,13.8942,7.2616,1.4316,15.743
63.174000,13.6495,7.9274,1.5038,15.856
63.174000,13.3930,8.5446,1.6498,15.972
63.174000,13.1321,8.8431,1.1549,15.874
63.174000,12.6203,7.8910,0.8160,14.907
63.174000,11.5826,5.1656,1.1566,12.735
63.175000,9.8375,1.8825,2.7897,10.397
63.175000,7.8702,-0.5943,4.6857,9.179
63.175000,6.3051,-1.8313,5.3186,8.450
63.175000,5.4815,-2.2104,4.1930,7.247
63.175000,5.9584,-2.0377,2.1619,6.658
63.175000,7.4107,-2.0117,-0.3444,7.687
63.176000,7.0474,-2.5802,-1.5374,7.661
63.176000,8.7628,-2.9675,-1.0329,9.309
63.176000,8.7977,-3.0059,1.7802,9.466
63.176000,8.7953,-2.8230,4.0488,10.086
63.182000,8.7436,-2.6774,5.2170,10.528
63.186000,7.5470,-3.2893,5.9534,10.160
63.189000,5.8629,-4.5730,6.9500,10.178
63.194000,5.2067,-5.7985,7.6342,10.909
63.199000,6.1663,-6.5338,7.5775,11.753
63.208000,7.7783,-6.3826,7.0431,12.282
63.210000,8.8371,-5.7560,6.0902,12.178
63.214000,9.6983,-4.6007,6.0400,12.317
63.249000,10.3369,-3.3111,6.3957,12.598
63.250000,10.5114,-2.0964,6.6571,12.618
63.250000,10.3079,-1.0542,6.7895,12.388
63.250000,10.1163,-0.0312,6.2318,11.882
63.250000,10.0577,1.0461,5.0561,11.306
63.251000,10.1609,2.0647,3.8581,11.063
63.251000,10.1938,2.9304,3.2893,11.105
63.253000,9.6936,3.6085,2.4920,10.639
63.260000,8.8336,3.9872,1.9574,9.887
63.264000,8.1905,4.0836,1.6287,9.296
63.271000,7.9742,4.0815,0.9978,9.013
63.274000,8.0729,4.3605,-0.4848,9.188
63.277000,8.3603,5.1077,-1.9652,9.992
63.283000,7.8265,6.0785,-3.5099,10.513
63.288000,6.0160,7.0495,-4.1944,10.173
63.291000,3.2755,7.7405,-2.9895,8.921
63.297000,0.8735,8.6321,-2.7030,9.088
63.301000,-1.5100,9.8914,-3.1748,10.498
63.307000,-4.2871,11.7072,-2.7994,12.778
63.312000,-7.3146,13.7447,-1.9050,15.686
63.321000,-8.9037,15.9247,-1.3535,18.295
63.323000,-12.9428,18.7789,-1.9917,22.894
63.326000,-16.4407,21.1910,-1.7536,26.878
63.331000,-17.5712,23.2019,-2.4435,29.207
63.360000,-17.5506,25.2827,-4.3651,31.085
63.362000,-17.0131,26.9722,-6.2927,32.505
63.364000,-17.3311,28.3874,-8.5003,34.329
63.365000,-19.6310,29.4543,-10.5493,36.935
63.367000,-23.3035,30.1805,-10.8223,39.636
63.368000,-28.2467,30.9062,-9.8862,43.021
63.370000,-34.3801,30.1348,-7.6689,46.356
63.372000,-39.4107,28.0898,-5.0285,48.657
63.375000,-42.8978,25.3088,-3.2234,49.911
63.380000,-43.6735,21.5725,-1.7112,48.741
63.384000,-41.2030,18.1608,-0.9255,45.037
63.389000,-39.0011,15.5284,-1.7542,42.015
63.394000,-36.3621,12.2669,-3.0600,38.497
63.399000,-35.0071,11.1581,-3.8492,36.943
63.404000,-36.6094,16.3573,-3.9108,40.288
63.409000,-37.7914,18.9079,-1.6102,42.288
63.414000,-37.1970,16.5841,-1.2427,40.745
63.418000,-35.6368,13.0321,-1.4348,37.972
63.423000,-34.4333,10.0403,-1.4938,35.898
63.428000,-32.9811,8.6131,-0.0931,34.087
63.440000,-30.1448,7.4810,0.9546,31.074
63.441000,-28.1772,6.4449,-1.0337,28.923
63.444000,-28.0037,5.1837,-1.7321,28.532
63.449000,-26.4182,4.2513,-1.9178,26.827
63.453000,-18.7717,5.8218,1.7617,19.733
63.458000,33.4662,31.9554,32.1459,56.343
63.463000,33.6512,31.7401,22.1315,51.280
63.467000,18.0957,-25.3030,-17.0959,35.496
63.473000,34.3907,-17.9389,-40.0447,55.750
63.477000,34.8318,30.9301,-39.9581,61.372
63.485000,1.3961,30.6244,-9.5184,32.100
63.486000,-42.4480,13.4181,38.3800,58.778
63.491000,-41.8430,14.5370,38.2277,58.511
63.497000,-41.3624,6.7031,38.2740,56.751
63.503000,-41.1050,-48.4008,-39.9013,74.996
63.506000,-8.3039,-20.7594,-39.7596,45.615
63.511000,31.3489,21.4317,18.4418,42.216
63.516000,19.6055,8.4589,38.6071,44.118
63.521000,-14.7195,-8.8635,-17.6287,24.617
63.526000,-9.0021,7.1146,-25.5705,28.027
63.531000,-14.6487,1.8811,-22.0557,26.544
63.536000,-5.2589,2.6279,-2.4789,6.380
63.541000,3.1383,3.2003,13.0639,13.811
63.555000,-0.3010,-0.1101,6.2942,6.302
63.556000,-0.6433,0.8041,-1.7804,2.057
63.556000,-2.4194,1.4331,-6.7543,7.316
63.561000,-3.9605,2.1193,-4.0050,6.018
63.599000,-1.1483,2.6697,0.3314,2.925
63.600000,0.2566,3.1694,-1.8750,3.691
63.600000,-0.4325,1.7830,-3.2180,3.704
63.601000,-1.6842,1.9350,3.1331,4.049
63.601000,-1.7620,2.5269,0.2768,3.093
63.601000,-1.4447,4.2323,-11.7588,12.580
63.602000,-1.4292,4.0191,-10.3708,11.214
63.603000,0.2064,4.5757,3.5623,5.803
63.604000,2.3914,5.0029,5.5380,7.837
63.610000,3.5797,7.0236,2.7607,8.353
63.615000,7.5488,10.9082,-4.0864,13.881
63.619000,10.8224,14.5168,-8.6249,20.056
63.623000,12.5097,18.0469,-14.0382,26.063
63.628000,15.4039,21.0774,-22.5387,34.490
63.633000,18.2831,23.7898,-27.1589,40.470
63.638000,19.1197,23.9094,-24.8586,39.436
63.643000,20.2135,22.0074,-21.8529,37.020
63.652000,22.1009,20.2673,-18.6995,35.340
63.654000,24.3242,18.7192,-14.6501,34.010
63.658000,27.3602,15.4314,-7.3059,32.250
63.700000,31.5124,12.8691,-4.6216,34.351
63.700000,36.8653,11.0856,-3.5343,38.658
63.701000,39.3931,8.2555,-1.2226,40.267
63.701000,39.6472,7.7406,-2.2252,40.457
63.702000,39.9426,6.7217,-2.7762,40.599
63.702000,40.2886,4.4852,-2.7234,40.629
63.702000,29.3575,3.5331,-0.0110,29.569
63.703000,13.6053,7.9834,4.4143,16.381
63.703000,2.1691,7.9120,2.7530,8.654
63.707000,-8.0022,9.3447,-0.5876,12.317
63.712000,-14.0862,5.4939,0.6491,15.134
63.717000,-13.4300,2.2334,9.1066,16.379
63.722000,-12.3657,-0.3095,9.9641,15.884
63.726000,-16.6225,0.7030,1.4425,16.700
63.731000,-6.8077,3.7087,-1.7802,7.954
63.736000,8.3989,5.3913,-3.1732,10.473
63.741000,22.9567,7.3156,-2.6825,24.243
63.745000,34.0909,6.0358,-0.2295,34.622
63.750000,37.9003,9.2700,3.6046,39.184
63.756000,17.2768,11.6560,5.0441,21.443
63.767000,-6.9756,2.6956,-6.3238,9.794
63.769000,1.0251,9.4302,-2.1641,9.729
63.772000,8.5676,9.7512,6.5634,14.545
63.775000,12.8875,9.8681,5.5766,17.163
63.846000,16.4347,10.5261,5.4159,20.254
63.847000,19.3101,11.6320,3.2702,22.779
63.849000,21.4169,12.4399,0.2438,24.769
63.850000,22.9588,12.9208,-2.6263,26.475
63.853000,23.6261,12.5617,-4.2692,27.096
63.854000,23.5963,11.6493,-4.9506,26.777
63.856000,23.0574,10.1058,-4.8685,25.641
63.857000,22.2121,8.6419,-4.1392,24.191
63.858000,21.1089,7.4119,-2.8922,22.559
63.859000,20.0186,6.5531,-1.6775,21.131
63.861000,18.9782,5.9338,-0.8499,19.902
63.862000,17.8147,5.4772,-0.0813,18.638
63.864000,16.7795,5.1970,0.7753,17.583
63.865000,15.6640,5.2535,1.1862,16.564
63.866000,14.6237,5.4112,1.7722,15.693
63.867000,13.9740,5.7789,2.3620,15.305
63.869000,13.4971,6.2414,2.7521,15.123
63.870000,13.6116,6.9518,2.9323,15.563
63.871000,14.1235,7.9030,2.9010,16.442
63.874000,14.8753,8.4982,2.4095,17.300
63.879000,14.7518,7.7265,2.4237,16.828
63.884000,13.1476,5.6001,3.0374,14.610
63.888000,10.9101,2.8825,4.2121,12.045
63.893000,8.4879,0.1865,5.9430,10.363
63.898000,6.0531,-1.9491,6.8653,9.358
63.902000,3.5622,-3.7558,7.6864,9.267
63.907000,5.1518,-3.9747,6.6385,9.296
63.912000,7.2011,-2.9621,3.4975,8.536
63.919000,8.7369,-2.0724,1.3398,9.079
63.922000,9.1650,-1.7376,1.4589,9.442
63.987000,9.2852,-1.8543,4.2220,10.367
63.989000,8.9763,-2.3380,6.8677,11.541
63.990000,7.8303,-3.0810,7.9044,11.545
63.992000,6.0574,-4.0847,7.5419,10.500
63.993000,4.3711,-5.2435,6.9110,9.714
63.995000,3.3641,-6.1891,6.3429,9.479
63.996000,2.9715,-6.8060,6.3663,9.782
63.997000,3.2543,-7.1164,6.1877,9.976
63.998000,4.5863,-6.4750,6.2038,10.072
64.000000,5.9736,-5.2067,5.5486,9.674
64.001000,6.7949,-3.8266,4.7046,9.108
64.002000,7.2867,-2.5757,4.0178,8.711
64.003000,7.3584,-1.6063,3.6662,8.377
64.005000,6.8156,-0.8950,3.4435,7.688
64.006000,5.7082,-0.4708,3.1484,6.536
64.008000,4.8879,-0.3348,2.6375,5.564
64.009000,4.8144,-0.2893,2.0447,5.239
64.010000,5.4395,-0.0937,1.3725,5.611
64.015000,6.8660,0.4133,0.4951,6.896
64.020000,8.6500,1.1558,-0.4419,8.738
64.025000,9.5221,2.0239,-1.1411,9.801
64.030000,9.7485,2.6513,-1.6998,10.245
64.034000,10.2642,3.3621,-1.9664,10.978
64.039000,10.3680,4.3349,-3.0123,11.634
64.092000,9.3572,5.5807,-3.5520,11.459
64.093000,6.9290,6.4961,-1.6455,9.639
64.093000,4.1939,7.5260,-0.1374,8.617
64.094000,1.3103,9.0575,-0.1128,9.152
64.094000,-1.6513,10.9877,-0.1517,11.112
64.094000,-3.1683,12.9316,-0.7073,13.333
64.094000,-7.5285,15.6938,-2.2523,17.551
64.094000,-11.6647,18.2253,-2.2690,21.757
64.095000,-14.0189,20.6173,-3.9087,25.237
64.095000,-14.6902,22.6756,-6.2188,27.725
64.096000,-14.8881,25.0116,-8.5778,30.345
64.099000,-15.0386,26.9065,-10.5122,32.567
64.104000,-15.9881,28.5654,-12.6709,35.102
64.109000,-18.4262,30.4804,-14.4530,38.438
64.118000,-22.4757,31.6143,-14.4282,41.386
64.119000,-27.0546,31.7679,-11.9016,43.391
64.121000,-32.1694,31.9054,-8.6233,46.121
64.127000,-36.9660,29.3405,-5.1451,47.474
64.132000,-39.8267,24.8526,-3.0339,47.043
64.137000,-39.3827,20.7137,-1.9544,44.541
64.142000,-37.5995,18.3772,-3.1967,41.972
64.147000,-35.9027,16.9440,-6.3019,40.197
64.152000,-34.9517,15.5598,-8.0074,39.088
64.158000,-34.9673,15.0888,-6.4215,38.621
64.163000,-34.3831,16.2384,-4.6372,38.306
64.169000,-35.0579,17.2111,-6.1193,39.531
64.173000,-36.6326,16.2521,-8.6260,40.994
64.180000,-37.3580,13.5545,-9.6892,40.905
64.181000,-35.5625,10.6975,-9.1586,38.249
64.185000,-34.1271,8.0196,-7.9002,35.936
64.260000,-30.9625,5.5607,-6.3324,32.089
64.261000,-28.2332,3.7519,-5.0058,28.918
64.262000,-23.8211,3.2927,-2.7657,24.206
64.263000,33.1297,32.1862,27.2766,53.643
64.264000,33.2614,32.0014,11.0167,47.453
64.264000,16.8037,2.3976,1.7352,17.062
64.265000,29.2963,-15.7879,5.9112,33.800
64.266000,16.9137,-27.1066,-22.6417,39.160
64.267000,19.8379,18.5064,-40.3660,48.636
64.267000,-33.3870,30.4639,38.0512,59.082
64.268000,-41.9631,25.8575,37.9518,62.208
64.269000,-41.3732,25.4982,38.0445,61.719
64.270000,-41.0259,-48.4775,-40.0091,75.059
64.271000,-37.9613,-41.8524,-39.7607,69.091
64.272000,14.5044,20.3240,-39.7687,46.957
64.274000,31.0752,20.4473,38.5205,53.550
64.275000,1.8007,-8.8698,32.9579,34.178
64.275000,-5.7681,-5.0608,-39.7349,40.469
64.279000,-7.1072,7.7809,-20.6997,23.228
64.283000,-10.3572,0.9690,0.9048,10.442
64.291000,-0.7160,3.4814,-0.3712,3.574
64.293000,-0.6374,2.0617,7.0766,7.398
64.299000,-3.8150,-0.0449,1.3613,4.051
64.303000,-3.8840,0.5188,-7.0938,8.104
64.307000,-2.5514,2.2420,-6.9420,7.728
64.315000,1.2563,2.6042,3.6794,4.680
64.319000,1.6143,2.8965,5.6473,6.549
64.382000,-0.4128,1.2643,-0.6121,1.464
64.384000,-1.9509,1.5651,-1.3242,2.830
64.385000,-2.8737,2.3129,-2.4613,4.435
64.387000,-2.0384,3.7797,-11.6329,12.400
64.388000,-0.9320,4.5687,-10.8564,11.815
64.391000,-0.5325,4.7474,3.0768,5.682
64.392000,1.1380,5.0795,8.4482,9.923
64.393000,5.8826,8.8172,3.1743,11.065
64.393000,8.8129,11.7300,-4.6435,15.389
64.393000,11.0720,15.9738,-14.7999,24.429
64.394000,14.3019,20.0186,-19.8773,31.629
64.394000,16.2756,22.3748,-23.5494,36.333
64.394000,19.4116,24.3776,-26.7057,41.040
64.394000,21.5675,23.7692,-22.5109,39.203
64.395000,22.4407,21.2881,-18.7287,36.160
64.396000,23.9107,19.1942,-14.1212,33.757
64.401000,27.2017,16.6477,-9.7007,33.334
64.406000,28.3507,13.7441,-4.6818,31.853
64.410000,32.7191,11.2337,-2.0221,34.653
64.416000,36.9260,8.7421,-2.1536,38.008
64.420000,39.4119,7.1293,-1.7764,40.091
64.424000,39.6913,6.1559,-3.1800,40.292
64.429000,38.0444,3.7944,-2.2677,38.300
64.438000,28.6355,4.1373,0.8404,28.945
64.440000,15.6196,7.5209,3.7939,17.746
64.445000,3.1960,8.6374,4.6330,10.309
64.450000,-7.0542,7.0047,5.1541,11.198
64.507000,-16.2181,3.7021,6.0560,17.703
64.510000,-15.1724,1.5922,9.3533,17.895
64.511000,-10.6849,-0.4676,9.1685,14.087
64.513000,-11.8566,-0.9519,3.7916,12.484
64.514000,-11.2757,0.8139,0.2628,11.308
64.516000,2.8361,3.4744,-2.9542,5.370
64.517000,15.2250,3.5880,-1.7823,15.743
64.518000,24.1650,4.5520,0.0889,24.590
64.520000,31.3498,4.3765,1.6653,31.698
64.521000,22.4142,8.5533,5.4161,24.595
64.522000,-5.3374,0.1519,-2.9379,6.095
64.524000,-5.1659,4.6316,-4.4901,8.264
64.525000,3.0917,7.3507,4.7280,9.271
64.526000,7.5481,8.5981,4.7012,12.369
64.528000,11.4843,9.7564,3.7491,15.528
64.529000,15.4681,11.0686,3.2786,19.301
64.532000,18.6506,12.3561,1.7614,22.442
64.538000,20.7752,13.1939,0.1960,24.612
64.543000,22.0454,13.5126,-1.8435,25.923
64.546000,22.9120,12.9071,-2.3477,26.402
64.553000,23.2915,11.7729,-2.6709,26.234
64.557000,22.7583,10.2314,-2.6813,25.096
64.562000,21.5462,8.6374,-2.3754,23.334
64.567000,20.1753,7.2200,-1.7899,21.503
64.579000,18.7469,6.0717,-1.1160,19.737
64.584000,17.5373,5.1327,-0.5351,18.281
64.587000,16.9353,4.7472,0.1468,17.589
64.589000,16.5052,4.4881,0.4044,17.109
64.593000,16.0179,4.6846,0.7101,16.704
64.652000,16.0234,4.9914,0.7923,16.802
64.654000,16.0057,5.2173,1.3902,16.892
64.655000,15.4782,5.7457,1.7782,16.606
64.657000,15.1519,6.2608,2.3230,16.558
64.658000,14.6755,6.8535,2.8913,16.453
64.659000,14.1261,7.3709,3.3643,16.285
64.660000,13.6998,7.7867,3.7667,16.202
64.662000,13.4323,8.6985,3.9913,16.493
64.663000,13.6344,9.6708,3.5633,17.091
64.664000,13.4834,9.2770,3.4499,16.726
64.666000,12.6668,6.7538,3.5955,14.798
64.667000,10.4257,3.1242,5.6679,12.271
64.668000,7.8022,-0.2333,8.5702,11.592
64.669000,5.0098,-2.3402,10.3971,11.776
64.671000,2.0468,-3.1146,10.6538,11.287
64.672000,5.3063,-1.9905,6.3066,8.479
64.674000,8.1464,-0.3282,0.1737,8.155
64.678000,7.8483,0.0599,-2.3484,8.192
64.684000,7.0841,-0.1042,1.2701,7.198
64.688000,6.9491,-0.1668,7.4038,10.156
64.695000,6.7551,-0.5637,9.7700,11.891
64.699000,6.7201,-1.6301,9.9140,12.087
64.750000,6.3450,-3.1785,9.8562,12.145
64.752000,5.6345,-4.7861,9.2378,11.832
64.753000,5.5722,-5.9118,7.9228,11.348
64.755000,5.9976,-6.3505,6.8453,11.098
64.756000,6.2730,-6.0777,5.7295,10.446
64.758000,6.2063,-5.3964,4.7936,9.519
64.759000,6.3382,-4.5987,4.6692,9.117
64.760000,6.4780,-3.6293,5.3000,9.123
64.761000,6.6898,-2.8771,5.7707,9.291
64.763000,6.9821,-2.1623,6.0294,9.475
64.764000,6.9801,-1.4821,5.6921,9.128
64.766000,6.8392,-0.6817,4.6422,8.294
64.767000,6.9705,0.1782,3.2143,7.678
64.768000,7.2712,0.9603,1.9499,7.589
64.771000,7.1943,1.5602,1.3067,7.477
64.776000,6.5080,1.9238,0.7971,6.833
64.781000,5.5629,2.0749,0.4269,5.953
64.787000,5.6215,2.3914,0.6631,6.145
64.790000,6.4997,3.2890,-0.8953,7.339
64.797000,6.2976,4.5847,-3.4762,8.530
64.803000,4.1062,5.5564,-2.5816,7.376
64.808000,2.1990,6.6895,-1.2234,7.147
64.813000,0.3379,7.9340,-1.6884,8.119
64.817000,-1.7895,9.4503,-1.7927,9.784
64.823000,-3.9654,11.3697,-1.5153,12.136
64.826000,-5.7650,13.2545,-0.6832,14.470
64.831000,-8.6113,15.3906,-0.6979,17.650
64.844000,-12.5304,17.2297,-0.0672,21.304
64.847000,-15.2029,18.9224,0.0484,24.273
64.849000,-16.2911,20.7424,-0.8212,26.388
64.851000,-16.7482,22.5672,-2.6068,28.224
64.909000,-16.4601,24.0156,-5.0467,29.549
64.910000,-16.9561,25.1425,-7.9541,31.352
64.911000,-18.6518,26.1556,-10.3679,33.757
64.912000,-21.0559,27.0790,-11.3169,36.121
64.913000,-24.6708,28.0348,-10.4017,38.766
64.915000,-28.7390,28.1238,-7.4210,40.890
64.917000,-33.0307,26.7474,-3.5040,42.647
64.919000,-36.0314,23.6436,0.6591,43.101
64.920000,-37.7961,20.1787,3.0160,42.951
64.922000,-37.6075,16.8460,2.3044,41.272
64.924000,-34.1976,12.3475,-1.0956,36.375
64.925000,-30.8456,9.0017,-0.8121,32.143
64.927000,-31.8617,13.2862,2.0056,34.579
64.929000,-34.5124,18.8737,2.5197,39.417
64.930000,-35.2255,19.6088,-0.2939,40.317
64.932000,-35.5994,16.4624,-2.4496,39.298
64.933000,-35.7935,13.1806,-4.1380,38.367
64.937000,-35.7310,11.2491,-4.0684,37.680
64.942000,-33.6884,9.9140,-1.7623,35.161
64.948000,-32.6517,8.1282,-2.0719,33.712
64.952000,-33.5004,6.1535,-4.0451,34.300
64.957000,-33.3972,4.6379,-4.6880,34.042
64.961000,-31.1716,3.8029,-4.1654,31.678
64.968000,-27.6436,3.4998,-3.2659,28.055
64.971000,-20.5368,4.9614,0.5568,21.135
64.977000,33.1283,32.1753,27.4078,53.702
65.043000,33.2964,31.9588,20.3387,50.435
65.045000,30.9883,-27.9430,-27.4398,49.940
65.048000,34.0821,-19.7113,-39.7350,55.937
65.049000,34.5776,26.5303,-39.6894,58.947
65.051000,-15.9704,30.6792,23.5629,41.851
65.052000,-42.6282,6.4964,38.5402,57.834
65.053000,-42.0423,14.3518,38.4054,58.724
65.053000,-41.5645,27.6964,38.4560,63.036
65.053000,-41.2915,-48.4023,-39.6959,74.990
65.054000,-13.8103,-32.8822,-39.5445,53.252
65.054000,35.1634,17.0621,16.3391,42.362
65.054000,22.0024,13.5975,38.7722,46.608
65.055000,-17.4782,-12.4323,-24.6607,32.683
65.055000,-11.5694,6.8809,-36.6338,39.029
65.056000,-16.3281,0.6075,-16.6310,23.315
65.056000,-3.5528,2.4710,10.8390,11.671
65.060000,5.7431,3.1836,10.7445,12.592
65.065000,0.1366,-0.3340,-1.1540,1.209
65.070000,-2.8471,0.7817,-2.1686,3.663
65.074000,-4.5693,1.9444,-3.2458,5.933
65.078000,-1.8806,3.3243,-1.8759,4.255
65.083000,2.2048,3.1258,-2.0904,4.359
65.088000,0.3207,2.3488,-0.4800,2.419
65.094000,-3.4324,1.3263,1.8032,4.098
65.099000,-2.5070,1.4194,0.0702,2.882
65.105000,-1.1952,2.5692,-4.4481,5.274
65.109000,0.0454,4.2436,-6.1847,7.501
65.114000,0.0976,3.8463,1.2524,4.046
65.120000,-0.1488,3.2035,8.2329,8.835
65.123000,1.0994,3.3962,3.1808,4.781
65.136000,3.9656,6.6696,-2.5174,8.158
65.141000,7.3052,12.3668,-6.8789,15.926
65.144000,11.9418,16.0243,-11.3495,22.982
65.149000,15.5234,19.8915,-13.4488,28.592
65.153000,18.6726,20.9560,-16.2609,32.438
65.154000,20.0759,22.5020,-22.5090,37.630
65.208000,21.8844,23.9579,-23.9951,40.357
65.209000,23.7395,21.3672,-16.2347,35.828
65.210000,24.3559,18.1305,-10.2039,32.032
65.211000,25.0263,15.5077,-7.3807,30.353
65.212000,25.7988,11.9707,-4.8484,28.851
65.214000,26.9756,9.9168,-5.2007,29.207
65.215000,30.4145,8.6718,-6.1976,32.228
65.216000,33.8681,7.4523,-5.5478,35.119
65.218000,37.2332,6.1148,-5.4888,38.129
65.219000,37.3759,4.8797,-4.6303,37.976
65.220000,32.5425,3.0919,-1.7087,32.734
65.222000,20.4746,4.3237,1.9032,21.013
65.223000,9.9358,6.9090,4.1001,12.778
65.224000,-0.5901,7.3151,6.2768,9.657
65.226000,-11.3520,6.7069,6.7082,14.794
65.230000,-14.8885,1.8578,6.4112,16.316
65.235000,-9.1523,0.2482,8.2934,12.353
65.241000,-7.4704,-0.9461,5.7661,9.484
65.247000,-10.7085,1.1960,0.3773,10.782
65.251000,-2.2956,4.4876,-2.9861,5.859
65.254000,7.2988,4.9604,-4.5192,9.915
65.316000,17.2339,6.5860,-3.6216,18.802
65.319000,26.4438,5.6141,0.4538,27.037
65.321000,32.9071,5.5491,4.3068,33.648
65.322000,26.3019,10.7440,7.4800,29.380
65.323000,-0.3937,1.9921,-1.9724,2.831
65.325000,-2.8120,5.4688,-4.7980,7.800
65.326000,4.6509,8.3100,4.3188,10.457
65.327000,9.2424,8.6961,5.6141,13.877
65.328000,12.4537,9.0848,4.5835,16.082
65.330000,15.6078,9.8399,3.9698,18.873
65.331000,17.9677,10.8869,1.5702,21.067
65.333000,19.6612,11.6469,-0.7733,22.865
65.334000,20.9321,11.8701,-2.7034,24.215
65.335000,22.2261,11.9163,-3.3830,25.445
65.337000,22.7363,10.9853,-3.6207,25.509
65.338000,22.7289,9.7016,-3.4165,24.948
65.340000,22.4738,8.4579,-2.5285,24.145
65.343000,21.9436,7.4437,-1.3936,23.214
65.348000,21.2285,6.6257,-0.3895,22.242
65.354000,20.4447,5.9992,0.4678,21.312
65.357000,19.6611,5.7176,1.0474,20.502
65.362000,18.7551,5.5492,1.5422,19.619
65.368000,17.8340,5.5451,1.8489,18.767
65.372000,16.9496,5.6818,1.9723,17.985
65.383000,16.2188,5.9768,2.4179,17.453
65.388000,15.5699,6.4703,3.0153,17.128
65.392000,14.8667,7.1689,3.5026,16.872
65.393000,14.3296,8.1897,3.5866,16.890
65.453000,13.6481,8.8871,3.4670,16.651
65.455000,12.4499,8.1719,4.2760,15.494
65.457000,10.5757,5.5992,5.6073,13.215
65.458000,8.2432,2.2507,7.7460,11.533
65.459000,6.5340,-0.3000,9.3246,11.390
65.460000,5.3978,-1.6827,9.4936,11.050
65.462000,4.9924,-1.9865,7.6284,9.331
65.463000,5.2607,-1.8587,5.8139,8.058
65.464000,5.7675,-1.4607,4.4080,7.405
65.466000,7.2326,-1.3022,1.8672,7.582
65.467000,8.6412,-1.2756,0.1371,8.736
65.468000,8.5360,-1.4780,2.6167,9.050
65.469000,8.6133,-1.3449,6.5331,10.894
65.470000,8.5291,-1.2393,8.4826,12.093
65.471000,7.4256,-1.7538,9.0305,11.822
65.472000,5.8622,-3.0657,9.3954,11.491
65.475000,4.2462,-5.0566,9.6302,11.676
65.479000,4.1558,-6.3645,9.0881,11.848
65.488000,5.0898,-6.9242,8.1304,11.830
65.489000,6.3483,-6.3997,7.4399,11.688
65.495000,7.7792,-5.2471,6.9625,11.684
65.501000,8.8706,-3.8837,7.1026,12.009
65.505000,9.3414,-2.8887,7.6947,12.442
65.511000,9.9048,-1.6517,8.1869,12.956
65.516000,9.8180,-0.5812,7.5976,12.428
65.536000,9.2056,0.8025,6.4978,11.296
65.537000,8.9104,1.6635,5.9447,10.840
65.538000,8.5703,2.0156,4.8197,10.037
65.538000,8.2708,2.2045,3.8762,9.396
65.540000,8.3774,2.7041,3.9777,9.660
65.594000,8.7216,3.5247,3.8262,10.155
65.595000,8.9574,4.5169,2.9649,10.461
65.596000,9.4901,5.5300,1.6220,11.103
65.596000,9.7841,6.8520,-0.1880,11.946
