time,ax,ay,az,aT
38.736000,-27.6978,-2.3040,12.0309,30.286
38.746000,-21.7390,-3.2433,-18.3791,28.651
38.748000,-14.6736,-3.6966,-35.9548,39.009
38.804000,-4.0702,1.4823,-29.7441,30.058
38.809000,-0.9312,1.5051,-7.2969,7.509
38.810000,-0.7854,1.4518,16.4889,16.571
38.811000,0.1175,2.0602,19.9555,20.062
38.812000,-0.1769,0.7956,6.3184,6.371
38.813000,-1.6594,-0.0183,-4.2672,4.579
38.814000,-1.3795,0.8298,-6.0157,6.227
38.815000,-1.1027,0.9602,-1.6295,2.189
38.816000,-0.6873,0.5933,2.0640,2.255
38.818000,0.1060,0.2912,2.8340,2.851
38.819000,0.6541,0.3479,1.8945,2.034
38.820000,0.7044,0.5599,0.6197,1.093
38.821000,0.5470,0.8409,-0.3875,1.075
38.822000,0.0553,0.7224,-0.9612,1.204
38.823000,-0.4534,0.6592,-1.1124,1.370
38.825000,-0.6118,0.5267,-1.1504,1.405
38.829000,-0.3298,0.4015,-0.7765,0.934
38.833000,0.0480,0.6063,-0.6669,0.903
38.840000,0.3214,0.5623,-0.5802,0.870
38.843000,0.3692,0.4204,-0.4395,0.711
38.848000,0.2998,0.3432,-0.5790,0.737
38.853000,0.4908,0.4644,-0.8266,1.068
38.863000,0.6961,0.5402,-1.0991,1.409
38.867000,0.7221,0.6230,-1.0355,1.408
38.869000,0.5884,0.3951,-0.8968,1.143
38.930000,0.4026,0.1555,-0.5992,0.738
38.931000,0.8285,0.4014,-0.1741,0.937
38.931000,1.4768,0.2072,0.4723,1.564
38.931000,2.2425,0.3981,1.3977,2.672
38.932000,2.0102,-0.0924,1.7176,2.646
38.932000,1.6125,-0.2237,2.3126,2.828
38.933000,1.3519,-0.2641,2.7060,3.036
38.933000,1.1821,-0.1945,2.7872,3.034
38.934000,0.6987,-0.3663,2.0705,2.216
38.937000,0.3698,-0.4208,1.6551,1.747
38.938000,-0.0632,-0.4274,1.0572,1.142
38.939000,-0.0486,-0.2260,1.0533,1.078
38.940000,0.1192,-0.2806,1.4156,1.448
38.941000,0.6552,-0.3016,1.6304,1.783
38.941000,0.7734,-0.1864,1.4906,1.690
38.945000,1.0530,-0.1835,1.5037,1.845
38.950000,0.8414,0.1086,0.7679,1.144
38.957000,0.6288,0.0993,-0.0043,0.637
38.959000,0.4052,0.1857,-0.6036,0.750
38.964000,0.3352,0.3461,-0.6965,0.847
39.014000,0.5452,0.4514,-0.7400,1.024
39.014000,0.7459,0.5447,-1.0254,1.380
39.014000,0.6653,0.5232,-1.0220,1.327
39.015000,0.4470,0.3966,-0.7279,0.942
39.015000,0.6333,0.4232,-0.2198,0.793
39.015000,0.9779,0.7748,0.5435,1.361
39.016000,0.8688,1.2098,1.2476,1.943
39.016000,0.7127,0.9920,1.1340,1.667
39.016000,1.0423,1.2239,1.0019,1.894
39.017000,0.7889,1.0184,1.1157,1.704
39.019000,0.4905,0.9089,1.8812,2.146
39.023000,0.2924,0.8739,1.5543,1.807
39.028000,0.3496,1.2358,0.9458,1.595
39.032000,0.3967,1.5139,0.2919,1.592
39.040000,0.5988,2.0500,-0.6467,2.231
39.042000,1.4083,2.8007,-0.9956,3.289
39.047000,2.3547,3.9857,-1.3504,4.822
39.053000,3.7647,5.0406,-1.9266,6.580
39.057000,5.2002,5.7768,-1.8251,7.984
39.062000,6.4201,5.7026,-1.7613,8.766
39.075000,6.9700,6.5973,-2.4593,9.907
39.076000,7.5705,7.7522,-5.3547,12.086
39.077000,8.2485,8.5479,-6.6315,13.604
39.083000,8.6291,8.6072,-7.4906,14.306
39.092000,9.1833,9.5778,-8.0204,15.505
39.096000,10.2600,10.7322,-7.7242,16.737
39.098000,11.5570,11.8056,-6.5274,17.764
39.118000,13.3416,13.0733,-5.2597,19.406
39.120000,14.6832,13.5848,-4.6428,20.535
39.121000,16.2919,12.9210,-2.7949,20.981
39.122000,19.1065,12.3700,-1.0741,22.787
39.124000,19.6816,12.8698,-0.0328,23.516
39.127000,20.3726,13.4598,1.6278,24.472
39.131000,22.5416,11.9803,0.0863,25.528
39.195000,23.4425,10.5305,-0.8651,25.714
39.197000,25.9578,10.6838,-0.4898,28.075
39.199000,28.6529,10.7645,-0.7330,30.617
39.200000,31.0380,8.3891,-0.9363,32.165
39.202000,34.2924,7.3986,-0.1542,35.082
39.203000,36.6913,7.4866,-0.3007,37.449
39.204000,37.5968,8.9933,3.0013,38.774
39.206000,37.7609,15.1402,5.3038,41.027
39.207000,31.6234,23.3234,4.7694,39.582
39.208000,25.4716,29.1088,0.9550,38.692
39.210000,21.2791,29.2364,-6.3894,36.720
39.211000,18.7924,23.7095,-12.8119,32.855
39.213000,9.7318,13.9633,-9.8172,19.648
39.214000,6.7481,11.6319,-0.6527,13.463
39.215000,4.4438,11.7431,3.9123,13.151
39.216000,3.8589,12.2046,4.0150,13.415
39.218000,6.0890,12.1444,1.0441,13.625
39.219000,11.6225,10.4705,-3.0237,15.933
39.223000,21.3300,2.3416,-6.8974,22.539
39.229000,36.6497,-8.1866,-19.4587,42.295
39.236000,45.1824,-2.7538,-20.6050,49.735
39.238000,9.7348,-7.7355,6.6599,14.105
39.243000,-11.7136,-13.6365,12.1007,21.670
39.292000,-15.8113,-13.9008,13.2615,24.882
39.295000,-16.4361,-14.1925,15.9953,26.971
39.297000,-12.0552,-15.5004,15.2533,24.865
39.299000,4.6246,-11.3548,14.1822,18.747
39.301000,19.6685,-4.5681,11.4862,23.230
39.302000,24.9024,-3.1433,8.8868,26.627
39.303000,26.5136,-2.1276,5.3440,27.130
39.305000,22.7689,-3.4309,0.6531,23.035
39.307000,18.1645,-4.5748,-2.4719,18.894
39.308000,16.7140,-5.4120,-4.6744,18.180
39.309000,16.3467,-5.8431,-5.5815,18.235
39.311000,16.2574,-5.9895,-5.5125,18.181
39.312000,15.7456,-6.1483,-4.6440,17.530
39.314000,15.1918,-6.1667,-2.6698,16.612
39.317000,14.8300,-6.2038,-0.8878,16.100
39.321000,14.8564,-5.9990,0.5443,16.031
39.326000,15.0542,-5.8282,1.6606,16.228
39.330000,15.0956,-5.6074,2.4128,16.283
39.335000,15.0741,-5.1843,3.1954,16.258
39.340000,14.9942,-4.6652,3.6616,16.124
39.345000,14.9439,-3.9275,3.6490,15.876
39.350000,14.7813,-3.0190,2.7551,15.336
39.355000,14.5699,-1.8848,1.8980,14.813
39.361000,13.7846,-0.8337,1.0405,13.849
39.419000,12.4738,0.1649,-0.1296,12.476
39.421000,11.1464,1.0290,-1.3587,11.276
39.423000,10.1936,1.8252,-1.9633,10.540
39.424000,9.8608,2.6782,-2.0251,10.417
39.425000,10.0722,3.7183,-1.5736,10.851
39.427000,10.4793,4.9865,-1.1973,11.667
39.428000,10.6559,6.3633,-1.1684,12.466
39.429000,10.1495,7.6281,-1.6952,12.809
39.430000,9.6090,8.7711,-1.7701,13.130
39.431000,8.4233,9.8779,-1.8510,13.113
39.433000,7.0776,10.7067,-2.2409,13.029
39.434000,5.9054,11.5083,-2.5434,13.183
39.435000,4.9973,12.4951,-2.6405,13.714
39.437000,4.2289,13.5447,-2.7872,14.461
39.438000,3.4987,14.6017,-3.3294,15.380
39.440000,2.6235,15.6322,-4.0732,16.366
39.443000,1.4616,16.8122,-5.2818,17.683
39.448000,-0.4518,17.9807,-5.8425,18.911
39.452000,-1.9831,19.1869,-6.0076,20.203
39.458000,-3.3072,20.0886,-5.7639,21.159
39.463000,-4.8786,21.1636,-5.5397,22.414
39.467000,-7.1513,22.1509,-5.0406,23.816
39.472000,-10.3624,22.4102,-4.3164,25.065
39.476000,-11.3822,24.1707,-1.4598,26.756
39.483000,-17.4736,21.4501,-2.9560,27.824
39.487000,-26.2201,10.4638,-3.2635,28.419
39.492000,-24.8159,12.5351,3.7946,28.060
39.502000,-24.6497,13.4232,9.0341,29.486
39.503000,-25.3887,8.8550,12.1064,29.488
39.556000,-24.1262,10.6452,10.8887,28.530
39.559000,-21.6719,14.0662,3.8956,26.129
39.561000,-19.0177,16.0195,-4.2985,25.234
39.563000,-17.8343,17.4851,-9.0709,26.572
39.565000,-19.3907,16.9854,-11.9603,28.417
39.567000,-22.6201,15.8305,-11.7609,30.010
39.569000,-25.8521,14.9645,-9.0175,31.202
39.570000,-29.0419,14.8276,-4.7340,32.950
39.572000,-32.5827,14.4932,1.2414,35.682
39.573000,-35.5798,13.6291,6.1302,38.591
39.575000,-39.8697,11.8762,7.2937,42.235
39.577000,-44.8704,9.4283,5.0291,46.125
39.579000,-45.3800,6.0598,1.7624,45.817
39.580000,-45.2898,3.3686,-1.1393,45.429
39.581000,-45.1938,2.0579,-1.0453,45.253
39.582000,-45.1020,2.5791,0.3815,45.177
39.585000,-38.0057,9.7494,2.1701,39.296
39.589000,-30.2361,13.2053,1.7981,33.043
39.594000,-10.5971,31.7717,0.1876,33.493
39.600000,-2.0176,31.7210,17.8080,36.434
39.603000,23.0880,31.6388,-7.6038,39.898
39.608000,33.6820,3.3350,-17.0902,37.917
39.614000,28.5192,-23.2097,-12.3771,38.797
39.619000,33.2797,-12.9550,3.5779,35.891
39.623000,34.2187,0.7198,1.2345,34.249
39.676000,34.4780,-1.0567,-7.2927,35.257
39.678000,23.1068,5.1965,-25.1812,34.569
39.678000,-5.3406,18.0523,-38.2769,42.656
39.679000,-29.9557,20.1306,-38.2307,52.575
39.679000,-42.1834,5.8640,-30.3098,52.273
39.680000,-41.7287,-11.8744,-5.6810,43.756
39.681000,-37.2162,-19.7241,14.2456,44.464
39.681000,-21.2699,-7.7654,27.1895,35.383
39.682000,-7.0996,5.4734,23.1518,24.827
39.682000,-9.5697,4.1031,8.1842,13.244
39.683000,-11.4908,2.8274,-4.0548,12.509
39.683000,-12.0696,0.5022,-8.8726,14.988
39.687000,-10.9343,-0.6681,-1.7505,11.094
39.692000,-8.9106,-1.0553,12.6830,15.536
39.696000,-10.6656,2.1471,22.0509,24.589
39.701000,-18.8731,3.9121,29.9957,35.654
39.707000,-23.7008,0.2206,16.9774,29.155
39.712000,-19.6084,-5.8164,-6.0425,21.327
39.716000,-12.2734,-4.8566,-18.2425,22.517
39.721000,-2.7657,2.2066,-8.9844,9.656
39.768000,-0.2048,1.9293,2.8519,3.449
39.769000,-1.5166,1.6116,8.2315,8.524
39.770000,-3.6079,0.8401,2.7552,4.617
39.770000,-3.7328,0.4015,-1.7207,4.130
39.771000,-2.1189,0.8072,-2.0521,3.058
39.771000,-0.8550,0.9972,-0.8226,1.550
39.772000,-0.4788,0.6805,0.1617,0.848
39.772000,-0.0210,0.4859,1.0000,1.112
39.772000,0.6459,0.3896,1.7580,1.913
39.773000,1.0658,0.4152,1.9634,2.272
39.778000,1.2324,0.6368,1.1457,1.799
39.779000,0.6877,0.5523,-0.2646,0.921
39.784000,-0.1335,0.5037,-1.1142,1.230
39.790000,-0.5986,0.7253,-1.8591,2.083
39.794000,-0.7039,0.6956,-1.6786,1.949
39.800000,-0.3811,0.5394,-0.7287,0.983
39.804000,0.1522,0.3547,-0.5550,0.676
39.809000,0.4713,0.4307,-0.5425,0.838
39.814000,0.5556,0.6046,-0.5572,0.992
39.819000,0.1525,0.4652,-0.6395,0.805
39.833000,-0.0808,0.2495,-0.5643,0.622
39.836000,0.3478,0.5169,-1.0608,1.230
39.839000,0.4724,0.3251,-1.4740,1.582
39.841000,0.6380,0.6234,-1.6110,1.842
39.884000,0.8087,0.6704,-1.3603,1.719
39.885000,0.8241,0.1868,-0.6384,1.059
39.885000,0.8996,0.0934,0.2462,0.937
39.885000,0.9609,-0.0692,1.1194,1.477
39.886000,1.1233,-0.2293,2.3721,2.635
39.886000,1.5831,-0.1501,2.9899,3.386
39.887000,1.6499,-0.4510,2.5940,3.107
39.887000,1.5899,-0.3978,3.0875,3.495
39.888000,1.3579,-0.3972,3.0479,3.360
39.889000,0.8938,-0.3273,2.3901,2.573
39.892000,0.3197,-0.4176,1.9741,2.043
39.896000,0.0933,-0.2902,1.8662,1.891
39.901000,0.2257,-0.4497,2.1255,2.184
39.906000,0.4657,-0.1453,2.0279,2.086
39.912000,0.5865,-0.0778,1.1680,1.309
39.916000,0.5958,0.0016,0.0336,0.597
39.921000,0.5438,0.1552,-1.1783,1.307
39.926000,0.6098,0.3372,-1.9552,2.076
39.932000,0.7314,0.5549,-2.3106,2.486
39.936000,0.8323,0.6600,-2.2378,2.477
39.947000,0.9221,0.6454,-1.6872,2.028
39.949000,1.0966,0.6070,-0.5412,1.365
39.951000,1.1550,0.5520,0.6079,1.417
40.022000,0.9994,0.6094,1.5420,1.936
40.025000,1.1032,0.7602,1.5265,2.031
40.025000,1.0453,0.9612,1.5357,2.092
40.026000,1.0956,0.9422,2.0927,2.543
40.026000,1.0817,0.9475,2.7023,3.061
40.027000,1.0964,0.8765,3.4844,3.756
40.027000,0.8789,0.9613,3.6891,3.912
40.029000,0.5033,0.7500,3.0643,3.195
40.029000,-0.0374,0.9887,2.1885,2.402
40.030000,1.0163,2.5349,1.4811,3.107
40.030000,2.3179,3.1667,-0.5382,3.961
40.031000,2.7981,3.2486,-1.5215,4.550
40.032000,2.7427,3.3594,-2.0679,4.805
40.033000,2.8280,4.2373,-2.3139,5.595
40.033000,4.2970,6.4002,-1.8019,7.917
40.034000,6.4281,8.6021,-1.5069,10.844
40.035000,8.8318,9.7033,-5.8481,14.365
40.040000,9.8007,8.6268,-9.6270,16.222
40.043000,9.3084,7.7169,-10.1366,15.778
40.048000,8.3782,8.2615,-7.9836,14.219
40.053000,8.5671,9.5687,-7.2636,14.755
40.058000,10.2198,10.9378,-7.7815,16.871
40.062000,12.3185,12.2928,-9.6745,19.911
40.067000,13.9065,13.2492,-10.6124,21.944
40.073000,15.0041,13.3395,-8.6461,21.859
40.077000,16.3772,14.2817,-5.0592,22.311
40.082000,18.4012,13.7816,-1.4334,23.035
40.138000,20.5829,12.8988,0.3957,24.294
40.140000,23.0022,12.8466,1.5378,26.391
40.142000,25.7111,12.1339,1.3286,28.462
40.143000,29.2607,11.3742,-0.7737,31.403
40.144000,31.7297,9.3368,-1.4219,33.105
40.146000,34.3204,8.6154,-0.7051,35.392
40.147000,37.1689,8.4229,1.1702,38.129
40.149000,37.3325,7.1251,3.2676,38.147
40.150000,38.1769,8.7491,5.7091,39.580
40.151000,38.9047,14.7264,6.8491,42.159
40.153000,32.0686,23.8591,6.1896,40.447
40.154000,26.1167,30.4963,3.3226,40.288
40.155000,22.8750,31.0915,-3.6702,38.774
40.157000,16.5131,23.7891,-12.8246,31.671
40.159000,9.6405,12.2959,-14.1095,21.052
40.160000,12.4802,11.7169,-11.0870,20.395
40.166000,13.6958,14.2509,-4.0216,20.170
40.170000,9.6504,15.4815,1.6091,18.314
40.176000,7.4086,14.4879,1.5429,16.345
40.180000,9.1069,11.5844,-1.6715,14.830
40.184000,19.4799,3.4302,-4.6631,20.322
40.189000,36.4065,-8.9146,-14.8597,40.320
40.194000,43.0659,-5.9210,-12.1296,45.132
40.199000,0.6581,-13.9051,20.1695,24.507
40.209000,-19.7528,-17.1236,22.4508,34.459
40.214000,-21.1383,-19.9160,16.4887,33.397
40.217000,-18.5694,-19.2125,13.2186,29.811
40.223000,-10.1687,-16.9396,10.5658,22.405
40.226000,11.5702,-6.3852,9.8722,16.495
40.276000,22.3746,-3.2031,8.4950,24.146
40.276000,27.9183,-2.1151,5.2538,28.487
40.277000,30.2217,-2.0479,0.0275,30.291
40.277000,27.0102,-3.9753,-4.3645,27.648
40.278000,21.9743,-4.9341,-4.6759,23.002
40.278000,20.0179,-5.5086,-3.7667,21.101
40.278000,19.0542,-6.2586,-2.3146,20.189
40.279000,18.3383,-7.1298,-0.9994,19.701
40.280000,18.0278,-7.6277,-0.0585,19.575
40.280000,17.6694,-7.7953,0.8779,19.333
40.280000,17.5901,-7.4297,1.8952,19.189
40.282000,17.8183,-6.5574,2.9498,19.214
40.287000,17.9429,-5.4944,3.8740,19.161
40.293000,17.8381,-4.4351,3.9199,18.794
40.297000,17.1531,-3.3687,3.4242,17.813
40.303000,15.9399,-2.5417,2.6240,16.353
40.306000,14.7897,-1.8300,1.9274,15.027
40.311000,13.3124,-1.2251,0.9580,13.403
40.317000,11.5599,-0.6702,-0.0803,11.580
40.360000,9.9039,-0.1878,-0.7758,9.936
40.362000,8.6394,0.4009,-1.0995,8.718
40.363000,8.2336,1.1243,-1.1674,8.392
40.364000,8.6168,2.1166,-0.9303,8.922
40.365000,9.5533,3.3158,-0.4796,10.124
40.366000,10.5024,4.7533,0.1655,11.529
40.368000,11.0057,6.2066,0.7783,12.659
40.369000,10.9605,7.4699,0.6972,13.282
40.370000,10.4352,8.7580,0.4330,13.630
40.371000,9.6801,10.0868,0.2238,13.982
40.372000,8.4582,11.2499,-0.0475,14.075
40.378000,7.4893,12.4550,-1.0933,14.574
40.380000,5.6394,13.4169,-2.1208,14.708
40.385000,5.0359,14.6775,-1.5694,15.597
40.389000,5.0463,16.2577,-1.3914,17.080
40.395000,4.4937,17.5659,-1.5320,18.196
40.400000,3.4208,18.6920,-2.1419,19.123
40.405000,2.2571,19.9338,-3.0266,20.288
40.409000,0.8747,21.3853,-3.6785,21.717
40.414000,-0.9551,22.4310,-3.9407,22.795
40.419000,-2.9905,23.2761,-3.9958,23.805
40.424000,-0.1759,28.2214,-1.9486,28.289
40.429000,-3.7426,30.2727,-3.7916,30.738
40.442000,-23.2676,13.2710,-11.3046,29.074
40.451000,-28.8346,10.4798,-1.7704,30.731
40.455000,-31.1720,16.7976,1.3213,35.434
40.459000,-32.2231,16.9752,4.8995,36.749
40.462000,-31.3679,16.3273,6.7252,35.997
40.464000,-29.8588,13.4212,5.9809,33.278
40.465000,-27.7949,11.0240,2.9627,30.048
40.515000,-24.0501,10.9144,-1.0184,26.430
40.518000,-21.2087,11.5512,-6.0938,24.907
40.520000,-20.1335,12.3702,-9.8722,25.609
40.521000,-20.2124,12.9018,-10.7406,26.275
40.523000,-21.5669,12.7681,-8.6913,26.527
40.525000,-24.3938,12.6268,-4.3088,27.804
40.527000,-27.3817,12.6987,0.0809,30.183
40.528000,-30.5041,12.7385,2.2145,33.131
40.530000,-34.0084,12.8236,0.3961,36.348
40.532000,-38.6839,12.3348,-2.8652,40.704
40.533000,-43.5338,9.2067,-3.3746,44.624
40.535000,-45.2810,6.6910,-7.3719,46.362
40.536000,-45.1968,8.8180,-8.5959,46.844
40.538000,-45.1084,7.3981,-5.6002,46.053
40.540000,-45.0255,5.0942,-3.3973,45.440
40.541000,-43.6563,5.9237,-1.1378,44.071
40.545000,-29.0716,10.2559,3.2846,31.002
40.552000,-5.8427,31.7392,-1.6088,32.313
40.556000,3.8448,31.6705,20.2134,37.768
40.561000,19.6142,27.0051,-7.9211,34.304
40.572000,33.7617,-11.6356,-21.3996,41.632
40.575000,33.9085,-20.2486,-0.2065,39.495
40.577000,34.0979,-15.3175,15.9052,40.623
40.580000,34.3258,-5.6092,18.7314,39.504
40.623000,34.6251,2.2660,10.9243,36.378
40.624000,17.4469,13.3170,-11.4580,24.759
40.625000,-15.4466,25.3774,-38.1859,48.381
40.626000,-42.3407,20.0099,-38.6752,60.736
40.627000,-41.8112,-2.3023,-38.5905,56.945
40.628000,-41.3614,-22.4331,-36.0051,59.248
40.629000,-31.8320,-16.5188,-5.1129,36.226
40.631000,-14.1023,4.7973,21.0806,25.812
40.632000,-12.7492,7.1278,28.1328,31.699
40.633000,-17.0043,1.8345,18.5607,25.239
40.634000,-18.0071,1.2490,9.5439,20.418
40.638000,-16.7971,-1.9705,8.4108,18.888
40.644000,-17.0476,-0.7244,11.6296,20.649
40.649000,-19.6443,1.1542,17.8440,26.564
40.653000,-19.7769,1.0969,11.7265,23.018
40.658000,-18.1104,0.1665,-6.0065,19.081
40.662000,-14.5490,-2.9220,-22.0966,26.617
40.668000,-5.6072,-0.3709,-20.4355,21.194
40.672000,-0.0015,0.9990,-6.3260,6.404
40.677000,-0.2513,2.1260,8.1700,8.446
40.683000,-2.6854,1.9372,11.4891,11.957
40.687000,-3.9369,0.8690,5.0508,6.463
40.692000,-3.2856,0.5070,-1.1839,3.529
40.730000,-1.3284,0.5947,-3.4786,3.771
40.730000,-0.2081,0.7039,-2.7863,2.881
40.730000,0.1045,0.6193,-0.8776,1.079
40.730000,0.1224,0.4847,1.5011,1.582
40.731000,0.3645,0.3933,2.8047,2.855
40.731000,0.8736,0.3497,2.9210,3.069
40.731000,0.9928,0.3802,1.7321,2.032
40.734000,0.9833,0.4059,0.5977,1.220
40.737000,0.8022,0.6657,-0.3506,1.100
40.741000,0.3088,0.7652,-0.9468,1.256
40.745000,-0.3301,0.3889,-1.1085,1.220
40.753000,-0.3553,0.4673,-0.8532,1.036
40.755000,-0.0857,0.4356,-0.4944,0.664
40.760000,0.3328,0.4183,-0.0031,0.535
40.765000,0.9175,0.5229,0.2725,1.091
40.771000,0.8352,0.3788,0.4241,1.010
40.775000,0.5434,0.4620,0.2610,0.760
40.780000,0.4410,0.2225,-0.4652,0.679
40.785000,0.5707,0.3035,-0.5861,0.872
40.790000,0.3398,0.1980,-0.6939,0.798
40.795000,0.5390,0.1070,-0.2505,0.604
40.839000,0.7308,0.2288,0.1199,0.775
40.841000,1.0155,0.0732,0.5706,1.167
40.841000,1.1716,0.0206,1.2862,1.740
40.843000,1.5553,0.0326,2.0472,2.571
40.844000,1.7031,-0.0438,2.2474,2.820
40.845000,1.5515,-0.2826,2.3064,2.794
40.846000,1.5407,0.0524,2.6712,3.084
40.848000,1.3891,0.1195,3.2179,3.507
40.849000,0.9838,-0.1290,2.8245,2.994
40.850000,0.6665,-0.3197,1.9588,2.094
40.852000,0.7830,-0.3237,1.7051,1.904
40.853000,0.6639,-0.4112,1.1353,1.378
40.858000,0.7775,-0.4221,1.0809,1.397
40.866000,0.6195,-0.2990,0.5700,0.893
40.868000,0.1165,-0.0804,0.0222,0.143
40.875000,-0.4281,-0.1439,-1.0288,1.124
40.879000,-0.2528,0.0891,-1.9553,1.974
40.885000,0.0821,0.3862,-2.9170,2.944
40.888000,0.2304,0.6256,-3.3626,3.428
40.893000,0.2810,0.5110,-3.2449,3.297
40.899000,0.2198,0.4345,-2.3905,2.440
40.902000,0.3477,0.3414,-0.9237,1.044
40.907000,0.5141,0.3894,0.8653,1.079
40.918000,1.0203,0.7313,2.0280,2.385
40.919000,1.4885,1.1639,2.7370,3.326
40.987000,1.6278,1.0347,2.7234,3.337
40.988000,1.5912,0.9275,3.1993,3.692
40.989000,1.4196,0.9570,4.0974,4.441
40.989000,1.5260,1.0251,4.8805,5.215
40.990000,1.3655,1.1631,4.4053,4.757
40.990000,1.8608,2.0138,3.4455,4.403
40.990000,2.4048,2.6897,1.5274,3.918
40.991000,2.5007,2.9449,-0.7105,3.928
40.991000,2.3689,3.3051,-1.9457,4.508
40.992000,2.8188,4.9368,-2.2106,6.100
40.992000,4.7386,6.9805,-2.7634,8.878
40.992000,6.4276,7.9782,-5.1000,11.444
40.993000,7.3798,7.7947,-8.0321,13.406
40.993000,7.9128,7.7146,-9.1301,14.335
40.994000,7.2075,7.5130,-8.7079,13.573
40.998000,6.5949,8.5285,-9.6004,14.436
41.000000,7.8441,9.6598,-11.1174,16.686
41.006000,9.7285,10.9597,-10.7876,18.197
41.020000,12.1078,11.4102,-10.7001,19.781
41.021000,14.3525,12.6071,-9.2889,21.242
41.022000,15.7079,13.9363,-6.4966,21.981
41.024000,16.6984,14.2064,-3.8557,22.260
41.042000,18.4692,14.1438,-1.9745,23.346
41.045000,20.8132,13.7690,-1.4187,24.996
41.048000,23.7915,13.8123,0.1764,27.511
41.050000,27.4377,12.7880,0.2186,30.272
41.053000,30.2020,11.3038,-0.0308,32.248
41.055000,33.6391,9.9957,0.6362,35.099
41.069000,36.4010,8.3622,1.1012,37.365
41.072000,36.8356,7.2627,2.0257,37.599
41.075000,37.0232,6.8356,3.8369,37.844
41.077000,38.2117,8.7774,5.7992,39.633
41.081000,39.7672,14.5195,7.2706,42.955
41.128000,36.3257,23.9316,8.0515,44.239
41.129000,30.8888,30.6215,4.2725,43.704
41.130000,26.3253,30.9993,-0.4593,40.672
41.130000,19.1956,24.1947,-9.6675,32.362
41.130000,11.7952,12.6149,-11.4629,20.728
41.131000,12.7258,10.9572,-8.2698,18.719
41.131000,13.7019,12.0670,-2.0061,18.368
41.132000,11.8909,13.6885,6.3173,19.201
41.133000,10.5851,13.6746,8.9023,19.450
41.133000,10.3865,11.2793,6.1031,16.503
41.135000,15.8758,5.5211,1.6155,16.886
41.137000,30.4670,-5.1169,-14.2428,34.019
41.141000,39.6668,-9.2453,-25.5108,48.060
41.146000,1.1311,-14.9407,7.1539,16.604
41.151000,-18.3921,-14.6840,16.2976,28.627
41.155000,-21.7099,-15.2234,18.9294,32.579
41.160000,-19.1513,-16.0094,21.0046,32.623
41.165000,-9.3881,-15.8430,16.2941,24.589
41.170000,13.4479,-6.2677,11.8752,19.004
41.176000,24.8463,-3.0925,9.3028,26.710
41.181000,31.3236,-1.6652,5.6687,31.876
41.186000,33.5973,-1.1016,1.2661,33.639
41.251000,32.0665,-1.9182,-2.7794,32.244
41.253000,22.5117,-5.0152,-5.1101,23.623
41.255000,17.4726,-5.8544,-5.2504,19.161
41.256000,15.9988,-6.9422,-5.1807,18.193
41.257000,16.2038,-7.3638,-3.7258,18.184
41.259000,16.4992,-7.4770,-1.7155,18.195
41.260000,16.5275,-7.3548,-0.4212,18.095
41.261000,16.5849,-7.0484,0.4536,18.026
41.263000,16.5207,-6.7671,1.5278,17.918
41.264000,15.9984,-6.2593,2.6483,17.382
41.266000,15.7211,-5.6161,3.1349,16.986
41.268000,15.4605,-5.0074,3.2653,16.576
41.269000,15.0014,-4.2623,2.9712,15.876
41.270000,14.8649,-3.4196,2.0769,15.394
41.272000,15.0520,-2.0919,1.2440,15.247
41.273000,15.2471,-0.6114,0.4137,15.265
41.275000,14.8689,0.9188,-0.1379,14.898
41.276000,13.7528,2.4482,-0.6108,13.982
41.278000,12.5885,3.9712,-0.9344,13.233
41.284000,11.7064,5.6232,-1.2232,13.044
41.290000,11.2717,7.2887,-1.3951,13.495
41.293000,11.0504,8.6345,-1.5161,14.105
41.299000,10.7044,9.8015,-0.8360,14.538
41.304000,9.9528,10.9515,-0.4372,14.805
41.310000,8.7828,12.1123,-0.7270,14.979
41.314000,7.3743,12.9436,-2.0918,15.043
41.318000,5.9333,14.1999,-3.9203,15.881
41.395000,4.0315,15.0883,-5.4618,16.545
41.396000,2.4080,15.9317,-7.0333,17.581
41.396000,0.9357,17.3958,-7.6850,19.041
41.397000,-0.1414,18.4297,-7.5081,19.901
41.397000,-0.2420,19.6782,-7.1203,20.928
41.397000,-0.2210,20.9414,-7.6899,22.310
41.398000,-0.6782,21.9355,-8.6084,23.574
41.398000,-2.0799,22.3916,-8.9825,24.216
41.399000,-4.7837,22.9355,-8.4277,24.899
41.399000,-8.6993,23.3161,-6.4890,25.718
41.399000,-13.6453,22.4329,-3.1165,26.441
41.400000,-19.9795,20.0338,0.6487,28.301
41.400000,-27.5776,14.3813,3.2849,31.275
41.401000,-30.1213,11.0564,7.5826,32.970
41.402000,-30.3565,8.9446,6.6608,32.340
41.403000,-29.7470,8.2977,4.8396,31.260
41.403000,-25.0046,10.7574,2.6366,27.348
41.406000,-18.1493,13.1744,-2.3558,22.550
41.410000,-15.0469,14.5468,-6.7183,21.981
41.415000,-13.9594,15.2142,-10.4489,23.141
41.419000,-14.0714,14.8424,-12.3903,23.913
41.424000,-15.6225,13.6867,-12.5438,24.264
41.436000,-18.2134,12.5169,-10.6255,24.521
41.437000,-21.0046,11.4266,-6.6639,24.823
41.483000,-24.7065,11.2909,-0.7568,27.175
41.484000,-28.4420,11.8311,5.8798,31.361
